start,end,length_steps,duration_minutes
2024-05-31 23:00:00+00:00,2024-06-01 16:20:00+00:00,105,1050.0
2024-06-01 22:40:00+00:00,2024-06-03 16:30:00+00:00,252,2520.0
2024-06-03 22:50:00+00:00,2024-06-05 16:20:00+00:00,250,2500.0
2024-06-05 22:40:00+00:00,2024-06-06 16:00:00+00:00,105,1050.0
2024-06-06 22:20:00+00:00,2024-06-07 16:00:00+00:00,107,1070.0
2024-06-07 22:20:00+00:00,2024-06-09 16:10:00+00:00,252,2520.0
2024-06-09 23:50:00+00:00,2024-06-10 16:30:00+00:00,101,1010.0
2024-06-10 22:50:00+00:00,2024-06-12 08:00:00+00:00,200,2000.0
2024-06-12 14:20:00+00:00,2024-06-12 16:20:00+00:00,13,130.0
2024-06-12 22:40:00+00:00,2024-06-14 06:10:00+00:00,190,1900.0
2024-06-14 14:30:00+00:00,2024-06-16 16:50:00+00:00,303,3030.0
2024-06-16 23:10:00+00:00,2024-06-17 16:20:00+00:00,104,1040.0
2024-06-17 22:40:00+00:00,2024-06-20 13:00:00+00:00,375,3750.0
2024-06-20 19:50:00+00:00,2024-06-20 23:20:00+00:00,22,220.0
2024-06-21 05:40:00+00:00,2024-06-24 05:00:00+00:00,429,4290.0
2024-06-24 11:20:00+00:00,2024-06-27 16:40:00+00:00,465,4650.0
2024-06-27 23:40:00+00:00,2024-06-30 12:20:00+00:00,365,3650.0
2024-06-30 19:10:00+00:00,2024-07-01 16:20:00+00:00,128,1280.0
2024-07-01 22:40:00+00:00,2024-07-03 12:30:00+00:00,228,2280.0
2024-07-03 18:50:00+00:00,2024-07-05 18:30:00+00:00,287,2870.0
2024-07-06 00:50:00+00:00,2024-07-09 16:00:00+00:00,524,5240.0
2024-07-09 22:20:00+00:00,2024-07-11 16:30:00+00:00,254,2540.0
2024-07-11 22:50:00+00:00,2024-07-16 12:40:00+00:00,660,6600.0
2024-07-16 19:00:00+00:00,2024-07-18 06:30:00+00:00,214,2140.0
2024-07-18 12:50:00+00:00,2024-07-18 17:30:00+00:00,29,290.0
2024-07-18 23:50:00+00:00,2024-07-19 07:20:00+00:00,46,460.0
2024-07-19 13:40:00+00:00,2024-07-19 16:00:00+00:00,15,150.0
2024-07-20 11:00:00+00:00,2024-07-21 17:10:00+00:00,182,1820.0
2024-07-21 23:30:00+00:00,2024-07-22 16:50:00+00:00,105,1050.0
2024-07-22 23:10:00+00:00,2024-07-23 16:10:00+00:00,103,1030.0
2024-07-23 22:30:00+00:00,2024-07-26 10:50:00+00:00,363,3630.0
2024-07-26 17:10:00+00:00,2024-07-27 08:40:00+00:00,94,940.0
2024-07-27 15:20:00+00:00,2024-07-29 16:00:00+00:00,293,2930.0
2024-07-30 02:50:00+00:00,2024-07-31 14:40:00+00:00,216,2160.0
2024-07-31 21:00:00+00:00,2024-08-03 16:10:00+00:00,404,4040.0
2024-08-03 22:30:00+00:00,2024-08-05 16:20:00+00:00,252,2520.0
2024-08-05 22:40:00+00:00,2024-08-06 04:30:00+00:00,36,360.0
2024-08-06 11:40:00+00:00,2024-08-08 17:20:00+00:00,323,3230.0
2024-08-08 23:40:00+00:00,2024-08-12 16:30:00+00:00,534,5340.0
2024-08-12 22:50:00+00:00,2024-08-13 16:40:00+00:00,108,1080.0
2024-08-13 23:00:00+00:00,2024-08-14 03:40:00+00:00,29,290.0
2024-08-14 11:50:00+00:00,2024-08-16 15:40:00+00:00,312,3120.0
2024-08-16 22:00:00+00:00,2024-08-17 11:20:00+00:00,81,810.0
2024-08-17 17:40:00+00:00,2024-08-18 05:00:00+00:00,69,690.0
2024-08-18 12:10:00+00:00,2024-08-19 16:20:00+00:00,170,1700.0
2024-08-19 22:40:00+00:00,2024-08-20 04:20:00+00:00,35,350.0
2024-08-20 11:30:00+00:00,2024-08-24 12:20:00+00:00,582,5820.0
2024-08-24 20:40:00+00:00,2024-08-26 16:20:00+00:00,263,2630.0
2024-08-26 22:40:00+00:00,2024-08-27 04:40:00+00:00,37,370.0
2024-08-27 11:40:00+00:00,2024-08-28 04:30:00+00:00,102,1020.0
2024-08-28 11:50:00+00:00,2024-08-29 16:50:00+00:00,175,1750.0
2024-08-29 23:10:00+00:00,2024-08-30 16:40:00+00:00,106,1060.0
2024-08-30 23:00:00+00:00,2024-09-02 15:40:00+00:00,389,3890.0
2024-09-02 22:00:00+00:00,2024-09-05 02:50:00+00:00,318,3180.0
2024-09-05 11:20:00+00:00,2024-09-05 15:20:00+00:00,25,250.0
2024-09-05 21:40:00+00:00,2024-09-06 04:10:00+00:00,40,400.0
2024-09-06 15:50:00+00:00,2024-09-06 18:50:00+00:00,19,190.0
2024-09-07 11:30:00+00:00,2024-09-08 15:30:00+00:00,169,1690.0
2024-09-09 14:10:00+00:00,2024-09-09 14:50:00+00:00,5,50.0
2024-09-09 21:50:00+00:00,2024-09-10 03:20:00+00:00,34,340.0
2024-09-10 12:30:00+00:00,2024-09-11 09:10:00+00:00,125,1250.0
2024-09-11 15:30:00+00:00,2024-09-11 16:30:00+00:00,7,70.0
2024-09-11 22:50:00+00:00,2024-09-12 01:20:00+00:00,16,160.0
2024-09-12 13:20:00+00:00,2024-09-14 05:40:00+00:00,243,2430.0
2024-09-14 12:40:00+00:00,2024-09-15 06:40:00+00:00,109,1090.0
2024-09-15 13:00:00+00:00,2024-09-15 15:20:00+00:00,15,150.0
2024-09-17 13:20:00+00:00,2024-09-18 00:50:00+00:00,70,700.0
2024-09-18 12:00:00+00:00,2024-09-18 16:20:00+00:00,27,270.0
2024-09-18 22:40:00+00:00,2024-09-19 02:30:00+00:00,24,240.0
2024-09-19 12:10:00+00:00,2024-09-20 03:00:00+00:00,90,900.0
2024-09-20 12:00:00+00:00,2024-09-21 03:50:00+00:00,96,960.0
2024-09-21 11:50:00+00:00,2024-09-22 02:50:00+00:00,91,910.0
2024-09-22 12:00:00+00:00,2024-09-23 06:00:00+00:00,109,1090.0
2024-09-23 13:00:00+00:00,2024-09-23 16:10:00+00:00,20,200.0
2024-09-24 13:20:00+00:00,2024-09-24 20:40:00+00:00,45,450.0
2024-09-25 13:10:00+00:00,2024-09-25 19:50:00+00:00,41,410.0
2024-09-26 14:50:00+00:00,2024-09-26 15:00:00+00:00,2,20.0
2024-09-27 12:40:00+00:00,2024-09-27 14:20:00+00:00,11,110.0
2024-09-27 20:40:00+00:00,2024-09-27 23:40:00+00:00,19,190.0
2024-09-28 16:50:00+00:00,2024-09-29 08:40:00+00:00,96,960.0
2024-09-29 15:00:00+00:00,2024-09-30 06:30:00+00:00,94,940.0
2024-09-30 13:20:00+00:00,2024-09-30 13:50:00+00:00,4,40.0
2024-10-01 13:00:00+00:00,2024-10-01 15:50:00+00:00,18,180.0
2024-10-01 22:10:00+00:00,2024-10-02 01:30:00+00:00,21,210.0
2024-10-02 13:30:00+00:00,2024-10-02 14:00:00+00:00,4,40.0
2024-10-02 20:20:00+00:00,2024-10-03 01:40:00+00:00,33,330.0
2024-10-03 13:30:00+00:00,2024-10-03 20:00:00+00:00,40,400.0
2024-10-04 13:30:00+00:00,2024-10-04 17:40:00+00:00,26,260.0
2024-10-05 15:30:00+00:00,2024-10-06 06:10:00+00:00,89,890.0
2024-10-06 13:20:00+00:00,2024-10-07 06:30:00+00:00,104,1040.0
2024-10-08 14:40:00+00:00,2024-10-08 15:40:00+00:00,7,70.0
2024-10-09 13:20:00+00:00,2024-10-09 14:20:00+00:00,7,70.0
2024-10-11 13:20:00+00:00,2024-10-12 06:20:00+00:00,103,1030.0
2024-10-12 12:40:00+00:00,2024-10-14 04:40:00+00:00,241,2410.0
2024-10-14 18:40:00+00:00,2024-10-14 21:50:00+00:00,20,200.0
2024-10-16 19:50:00+00:00,2024-10-17 05:40:00+00:00,60,600.0
2024-10-17 13:30:00+00:00,2024-10-17 19:30:00+00:00,37,370.0
2024-10-18 13:20:00+00:00,2024-10-18 21:30:00+00:00,50,500.0
2024-10-19 13:50:00+00:00,2024-10-19 19:50:00+00:00,37,370.0
2024-10-20 13:30:00+00:00,2024-10-20 17:20:00+00:00,24,240.0
2024-10-21 12:50:00+00:00,2024-10-22 00:50:00+00:00,73,730.0
2024-10-22 18:20:00+00:00,2024-10-22 21:40:00+00:00,21,210.0
2024-10-23 12:50:00+00:00,2024-10-23 21:40:00+00:00,54,540.0
2024-10-24 14:30:00+00:00,2024-10-24 18:10:00+00:00,23,230.0
2024-10-25 14:30:00+00:00,2024-10-26 04:00:00+00:00,82,820.0
2024-10-26 13:50:00+00:00,2024-10-26 14:30:00+00:00,5,50.0
2024-10-27 15:30:00+00:00,2024-10-27 19:40:00+00:00,26,260.0
2024-10-28 13:50:00+00:00,2024-10-28 18:00:00+00:00,26,260.0
2024-10-29 13:40:00+00:00,2024-10-29 16:50:00+00:00,20,200.0
2024-10-30 15:20:00+00:00,2024-10-30 17:10:00+00:00,12,120.0
2024-10-31 15:00:00+00:00,2024-10-31 15:20:00+00:00,3,30.0
2024-11-02 14:40:00+00:00,2024-11-02 22:10:00+00:00,46,460.0
2024-11-03 13:00:00+00:00,2024-11-04 04:40:00+00:00,95,950.0
2024-11-13 17:40:00+00:00,2024-11-17 22:20:00+00:00,605,6050.0
2024-11-22 13:50:00+00:00,2024-11-22 21:00:00+00:00,44,440.0
2024-11-23 15:10:00+00:00,2024-11-23 15:40:00+00:00,4,40.0
2024-11-26 14:50:00+00:00,2024-11-26 16:50:00+00:00,13,130.0
2024-11-27 15:00:00+00:00,2024-11-27 15:20:00+00:00,3,30.0
2024-11-28 14:40:00+00:00,2024-11-28 18:30:00+00:00,24,240.0
2024-11-29 15:10:00+00:00,2024-11-29 21:50:00+00:00,41,410.0
2024-11-30 13:50:00+00:00,2024-12-01 02:00:00+00:00,74,740.0
2024-12-07 12:30:00+00:00,2024-12-07 15:30:00+00:00,19,190.0
2024-12-08 12:40:00+00:00,2024-12-08 16:00:00+00:00,21,210.0
2024-12-09 12:40:00+00:00,2024-12-09 15:50:00+00:00,20,200.0
2024-12-18 15:20:00+00:00,2024-12-18 16:40:00+00:00,9,90.0
2024-12-20 16:30:00+00:00,2024-12-20 16:30:00+00:00,1,10.0
2024-12-24 14:10:00+00:00,2024-12-24 17:50:00+00:00,23,230.0
2024-12-27 14:10:00+00:00,2024-12-27 17:10:00+00:00,19,190.0
2025-01-01 15:10:00+00:00,2025-01-01 17:40:00+00:00,16,160.0
2025-01-03 14:10:00+00:00,2025-01-03 14:30:00+00:00,3,30.0
2025-01-07 14:50:00+00:00,2025-01-07 16:50:00+00:00,13,130.0
2025-01-08 15:30:00+00:00,2025-01-08 15:40:00+00:00,2,20.0
2025-01-11 15:10:00+00:00,2025-01-11 16:10:00+00:00,7,70.0
2025-01-12 14:20:00+00:00,2025-01-12 16:20:00+00:00,13,130.0
2025-01-13 19:50:00+00:00,2025-01-14 02:00:00+00:00,38,380.0
2025-01-14 14:50:00+00:00,2025-01-14 16:50:00+00:00,13,130.0
2025-01-14 23:10:00+00:00,2025-01-14 23:40:00+00:00,4,40.0
2025-01-15 15:00:00+00:00,2025-01-15 17:40:00+00:00,17,170.0
2025-01-16 16:00:00+00:00,2025-01-16 18:40:00+00:00,17,170.0
2025-01-18 16:10:00+00:00,2025-01-18 16:50:00+00:00,5,50.0
2025-01-19 13:50:00+00:00,2025-01-19 17:40:00+00:00,24,240.0
2025-01-22 14:20:00+00:00,2025-01-22 19:50:00+00:00,34,340.0
2025-01-23 14:40:00+00:00,2025-01-23 22:50:00+00:00,50,500.0
2025-01-25 15:00:00+00:00,2025-01-25 15:20:00+00:00,3,30.0
2025-01-26 15:50:00+00:00,2025-01-26 16:30:00+00:00,5,50.0
2025-01-28 14:30:00+00:00,2025-01-28 19:20:00+00:00,30,300.0
2025-01-29 14:10:00+00:00,2025-01-29 23:20:00+00:00,56,560.0
2025-01-30 14:50:00+00:00,2025-01-30 19:00:00+00:00,26,260.0
2025-01-31 14:30:00+00:00,2025-02-01 00:20:00+00:00,60,600.0
2025-02-01 13:30:00+00:00,2025-02-02 04:20:00+00:00,90,900.0
2025-02-02 13:40:00+00:00,2025-02-03 04:30:00+00:00,90,900.0
2025-02-03 14:00:00+00:00,2025-02-03 22:40:00+00:00,53,530.0
2025-02-06 14:50:00+00:00,2025-02-06 15:50:00+00:00,7,70.0
2025-02-08 13:00:00+00:00,2025-02-11 06:20:00+00:00,393,3930.0
2025-02-11 14:30:00+00:00,2025-02-11 19:20:00+00:00,30,300.0
2025-02-12 15:30:00+00:00,2025-02-12 16:00:00+00:00,4,40.0
2025-02-13 14:50:00+00:00,2025-02-13 16:50:00+00:00,13,130.0
2025-02-15 15:00:00+00:00,2025-02-15 17:30:00+00:00,16,160.0
2025-02-16 14:10:00+00:00,2025-02-17 05:00:00+00:00,90,900.0
2025-02-17 13:10:00+00:00,2025-02-18 04:20:00+00:00,92,920.0
2025-02-18 13:10:00+00:00,2025-02-18 18:20:00+00:00,32,320.0
2025-02-19 13:00:00+00:00,2025-02-20 07:40:00+00:00,113,1130.0
2025-02-20 23:00:00+00:00,2025-02-20 23:50:00+00:00,6,60.0
2025-02-21 06:10:00+00:00,2025-02-22 07:50:00+00:00,155,1550.0
2025-02-22 14:20:00+00:00,2025-02-23 06:20:00+00:00,97,970.0
2025-02-23 12:50:00+00:00,2025-02-23 13:10:00+00:00,3,30.0
2025-02-23 19:30:00+00:00,2025-02-24 03:40:00+00:00,50,500.0
2025-02-24 15:40:00+00:00,2025-02-24 17:10:00+00:00,10,100.0
2025-02-25 16:10:00+00:00,2025-02-25 17:00:00+00:00,6,60.0
2025-02-26 16:00:00+00:00,2025-02-26 18:30:00+00:00,16,160.0
2025-02-27 16:50:00+00:00,2025-02-27 20:10:00+00:00,21,210.0
2025-02-28 12:50:00+00:00,2025-02-28 13:40:00+00:00,6,60.0
2025-02-28 20:00:00+00:00,2025-03-01 03:20:00+00:00,45,450.0
2025-03-01 15:10:00+00:00,2025-03-01 19:50:00+00:00,29,290.0
2025-03-02 12:40:00+00:00,2025-03-02 14:40:00+00:00,13,130.0
2025-03-02 21:00:00+00:00,2025-03-03 05:40:00+00:00,53,530.0
2025-03-03 12:30:00+00:00,2025-03-03 15:40:00+00:00,20,200.0
2025-03-03 22:00:00+00:00,2025-03-04 03:00:00+00:00,31,310.0
2025-03-04 14:20:00+00:00,2025-03-05 02:40:00+00:00,75,750.0
2025-03-05 12:20:00+00:00,2025-03-05 22:10:00+00:00,60,600.0
2025-03-06 12:30:00+00:00,2025-03-06 14:20:00+00:00,12,120.0
2025-03-06 20:40:00+00:00,2025-03-07 02:20:00+00:00,35,350.0
2025-03-07 12:40:00+00:00,2025-03-07 21:30:00+00:00,54,540.0
2025-03-08 04:10:00+00:00,2025-03-08 04:30:00+00:00,3,30.0
2025-03-08 12:30:00+00:00,2025-03-09 05:10:00+00:00,101,1010.0
2025-03-09 12:30:00+00:00,2025-03-09 23:50:00+00:00,69,690.0
2025-03-10 12:50:00+00:00,2025-03-10 16:40:00+00:00,24,240.0
2025-03-11 16:50:00+00:00,2025-03-11 22:30:00+00:00,35,350.0
2025-03-12 14:30:00+00:00,2025-03-12 18:20:00+00:00,24,240.0
2025-03-13 12:50:00+00:00,2025-03-14 06:00:00+00:00,104,1040.0
2025-03-14 14:30:00+00:00,2025-03-15 04:20:00+00:00,84,840.0
2025-03-15 13:30:00+00:00,2025-03-16 03:20:00+00:00,84,840.0
2025-03-16 12:20:00+00:00,2025-03-17 06:10:00+00:00,108,1080.0
2025-03-17 13:30:00+00:00,2025-03-18 03:40:00+00:00,86,860.0
2025-03-18 11:50:00+00:00,2025-03-18 16:30:00+00:00,29,290.0
2025-03-18 22:50:00+00:00,2025-03-19 02:00:00+00:00,20,200.0
2025-03-19 12:10:00+00:00,2025-03-20 04:50:00+00:00,101,1010.0
2025-03-20 12:50:00+00:00,2025-03-21 04:50:00+00:00,97,970.0
2025-03-21 12:20:00+00:00,2025-03-22 02:50:00+00:00,88,880.0
2025-03-22 12:50:00+00:00,2025-03-22 16:40:00+00:00,24,240.0
2025-03-22 23:00:00+00:00,2025-03-23 05:50:00+00:00,42,420.0
2025-03-23 15:50:00+00:00,2025-03-24 05:30:00+00:00,83,830.0
2025-03-24 12:30:00+00:00,2025-03-25 06:50:00+00:00,111,1110.0
2025-03-25 13:10:00+00:00,2025-03-25 21:40:00+00:00,52,520.0
2025-03-26 05:40:00+00:00,2025-03-26 06:20:00+00:00,5,50.0
2025-03-26 14:50:00+00:00,2025-03-27 00:30:00+00:00,59,590.0
2025-03-27 11:50:00+00:00,2025-03-29 07:50:00+00:00,265,2650.0
2025-03-29 14:10:00+00:00,2025-03-30 06:00:00+00:00,96,960.0
2025-03-30 13:00:00+00:00,2025-03-30 14:50:00+00:00,12,120.0
2025-03-30 21:10:00+00:00,2025-03-30 23:10:00+00:00,13,130.0
2025-03-31 13:30:00+00:00,2025-03-31 16:10:00+00:00,17,170.0
2025-03-31 22:30:00+00:00,2025-04-01 05:30:00+00:00,43,430.0
2025-04-01 13:50:00+00:00,2025-04-02 11:30:00+00:00,131,1310.0
2025-04-02 22:30:00+00:00,2025-04-03 15:50:00+00:00,105,1050.0
2025-04-03 22:10:00+00:00,2025-04-04 05:10:00+00:00,43,430.0
2025-04-04 12:00:00+00:00,2025-04-05 16:10:00+00:00,170,1700.0
2025-04-05 22:30:00+00:00,2025-04-06 09:30:00+00:00,67,670.0
2025-04-06 15:50:00+00:00,2025-04-08 13:30:00+00:00,275,2750.0
2025-04-08 19:50:00+00:00,2025-04-09 00:50:00+00:00,31,310.0
2025-04-09 11:50:00+00:00,2025-04-10 06:50:00+00:00,115,1150.0
2025-04-10 17:50:00+00:00,2025-04-14 12:40:00+00:00,546,5460.0
2025-04-14 19:00:00+00:00,2025-04-15 08:30:00+00:00,82,820.0
2025-04-15 22:20:00+00:00,2025-04-16 05:20:00+00:00,43,430.0
2025-04-16 13:50:00+00:00,2025-04-16 14:10:00+00:00,3,30.0
2025-04-16 20:30:00+00:00,2025-04-17 07:10:00+00:00,65,650.0
2025-04-17 13:30:00+00:00,2025-04-17 18:30:00+00:00,31,310.0
2025-04-18 14:10:00+00:00,2025-04-18 21:00:00+00:00,42,420.0
2025-04-19 11:40:00+00:00,2025-04-19 22:40:00+00:00,67,670.0
2025-04-20 06:00:00+00:00,2025-04-20 14:00:00+00:00,49,490.0
2025-04-20 20:20:00+00:00,2025-04-22 15:20:00+00:00,259,2590.0
2025-04-22 21:40:00+00:00,2025-04-23 05:50:00+00:00,50,500.0
2025-04-23 12:10:00+00:00,2025-04-24 05:40:00+00:00,106,1060.0
2025-04-24 13:50:00+00:00,2025-04-24 15:50:00+00:00,13,130.0
2025-04-24 22:10:00+00:00,2025-04-25 05:10:00+00:00,43,430.0
2025-04-25 13:50:00+00:00,2025-04-25 17:00:00+00:00,20,200.0
2025-04-25 23:20:00+00:00,2025-04-28 16:00:00+00:00,389,3890.0
2025-04-28 23:10:00+00:00,2025-04-29 05:00:00+00:00,36,360.0
2025-04-29 11:30:00+00:00,2025-04-29 15:40:00+00:00,26,260.0
2025-04-29 22:00:00+00:00,2025-05-05 17:20:00+00:00,837,8370.0
2025-05-05 23:40:00+00:00,2025-05-06 03:30:00+00:00,24,240.0
2025-05-06 11:20:00+00:00,2025-05-06 13:20:00+00:00,13,130.0
2025-05-06 22:10:00+00:00,2025-05-07 22:40:00+00:00,148,1480.0
2025-05-08 05:00:00+00:00,2025-05-08 17:10:00+00:00,74,740.0
2025-05-08 23:30:00+00:00,2025-05-12 17:20:00+00:00,540,5400.0
2025-05-12 23:40:00+00:00,2025-05-20 15:30:00+00:00,1104,11040.0
2025-05-20 21:50:00+00:00,2025-05-22 12:40:00+00:00,234,2340.0
2025-05-22 22:10:00+00:00,2025-05-23 15:30:00+00:00,105,1050.0
2025-05-23 22:20:00+00:00,2025-05-24 14:20:00+00:00,97,970.0
2025-05-24 22:20:00+00:00,2025-05-25 05:10:00+00:00,42,420.0
2025-05-25 14:30:00+00:00,2025-05-27 07:00:00+00:00,244,2440.0
2025-05-27 13:20:00+00:00,2025-05-27 16:00:00+00:00,17,170.0
2025-05-27 22:20:00+00:00,2025-05-28 06:20:00+00:00,49,490.0
2025-05-28 12:40:00+00:00,2025-05-30 17:10:00+00:00,316,3160.0
2025-05-30 23:30:00+00:00,2025-06-02 15:40:00+00:00,386,3860.0
2025-06-02 22:00:00+00:00,2025-06-03 03:20:00+00:00,33,330.0
2025-06-03 11:20:00+00:00,2025-06-04 12:20:00+00:00,151,1510.0
2025-06-04 22:10:00+00:00,2025-06-05 07:40:00+00:00,58,580.0
2025-06-05 14:00:00+00:00,2025-06-06 16:10:00+00:00,158,1580.0
2025-06-06 22:30:00+00:00,2025-06-07 06:40:00+00:00,50,500.0
2025-06-07 13:00:00+00:00,2025-06-09 15:30:00+00:00,304,3040.0
2025-06-09 21:50:00+00:00,2025-06-15 09:00:00+00:00,788,7880.0
2025-06-15 15:20:00+00:00,2025-06-16 19:00:00+00:00,167,1670.0
2025-06-17 01:20:00+00:00,2025-06-17 14:10:00+00:00,78,780.0
2025-06-17 22:40:00+00:00,2025-06-20 14:00:00+00:00,381,3810.0
2025-06-20 21:30:00+00:00,2025-06-21 00:20:00+00:00,18,180.0
2025-06-21 06:40:00+00:00,2025-06-21 11:00:00+00:00,27,270.0
2025-06-22 03:10:00+00:00,2025-06-22 16:10:00+00:00,79,790.0
2025-06-23 01:30:00+00:00,2025-06-24 14:20:00+00:00,222,2220.0
2025-06-25 00:00:00+00:00,2025-06-29 18:10:00+00:00,686,6860.0
