start,end,length_steps,duration_minutes
2024-03-09 10:20:00+00:00,2024-03-09 13:30:00+00:00,20,200.0
2024-03-09 13:50:00+00:00,2024-03-09 14:00:00+00:00,2,20.0
2024-03-09 14:20:00+00:00,2024-03-09 14:20:00+00:00,1,10.0
2024-03-09 15:00:00+00:00,2024-03-09 15:20:00+00:00,3,30.0
2024-03-09 15:40:00+00:00,2024-03-09 15:50:00+00:00,2,20.0
2024-03-09 16:10:00+00:00,2024-03-10 07:30:00+00:00,93,930.0
2024-03-10 07:50:00+00:00,2024-03-10 07:50:00+00:00,1,10.0
2024-03-10 08:10:00+00:00,2024-03-10 08:10:00+00:00,1,10.0
2024-03-10 08:40:00+00:00,2024-03-10 08:40:00+00:00,1,10.0
2024-03-10 13:10:00+00:00,2024-03-11 09:30:00+00:00,123,1230.0
2024-03-11 11:10:00+00:00,2024-03-11 11:10:00+00:00,1,10.0
2024-03-11 12:50:00+00:00,2024-03-11 12:50:00+00:00,1,10.0
2024-03-11 13:10:00+00:00,2024-03-11 13:10:00+00:00,1,10.0
2024-03-11 13:40:00+00:00,2024-03-11 13:40:00+00:00,1,10.0
2024-03-11 14:00:00+00:00,2024-03-11 15:20:00+00:00,9,90.0
2024-03-11 15:40:00+00:00,2024-03-12 07:30:00+00:00,96,960.0
2024-03-12 07:50:00+00:00,2024-03-12 07:50:00+00:00,1,10.0
2024-03-12 09:50:00+00:00,2024-03-12 10:30:00+00:00,5,50.0
2024-03-12 10:50:00+00:00,2024-03-12 10:50:00+00:00,1,10.0
2024-03-12 13:10:00+00:00,2024-03-12 14:50:00+00:00,11,110.0
2024-03-12 15:10:00+00:00,2024-03-12 15:10:00+00:00,1,10.0
2024-03-12 15:30:00+00:00,2024-03-13 08:50:00+00:00,105,1050.0
2024-03-13 09:30:00+00:00,2024-03-13 09:30:00+00:00,1,10.0
2024-03-13 09:50:00+00:00,2024-03-13 09:50:00+00:00,1,10.0
2024-03-13 11:20:00+00:00,2024-03-13 11:20:00+00:00,1,10.0
2024-03-13 12:30:00+00:00,2024-03-13 12:30:00+00:00,1,10.0
2024-03-13 12:50:00+00:00,2024-03-13 12:50:00+00:00,1,10.0
2024-03-13 13:10:00+00:00,2024-03-13 13:10:00+00:00,1,10.0
2024-03-13 13:30:00+00:00,2024-03-13 14:20:00+00:00,6,60.0
2024-03-13 14:50:00+00:00,2024-03-14 07:20:00+00:00,100,1000.0
2024-03-14 07:40:00+00:00,2024-03-14 07:40:00+00:00,1,10.0
2024-03-14 10:10:00+00:00,2024-03-14 14:00:00+00:00,24,240.0
2024-03-14 14:30:00+00:00,2024-03-14 14:30:00+00:00,1,10.0
2024-03-14 14:50:00+00:00,2024-03-14 14:50:00+00:00,1,10.0
2024-03-14 15:10:00+00:00,2024-03-15 06:20:00+00:00,92,920.0
2024-03-15 07:10:00+00:00,2024-03-15 08:00:00+00:00,6,60.0
2024-03-15 08:20:00+00:00,2024-03-15 08:20:00+00:00,1,10.0
2024-03-15 08:40:00+00:00,2024-03-15 08:40:00+00:00,1,10.0
2024-03-15 09:00:00+00:00,2024-03-15 09:00:00+00:00,1,10.0
2024-03-15 09:20:00+00:00,2024-03-15 09:20:00+00:00,1,10.0
2024-03-15 09:40:00+00:00,2024-03-15 10:10:00+00:00,4,40.0
2024-03-15 10:30:00+00:00,2024-03-15 10:40:00+00:00,2,20.0
2024-03-15 11:00:00+00:00,2024-03-15 11:20:00+00:00,3,30.0
2024-03-15 11:40:00+00:00,2024-03-15 12:00:00+00:00,3,30.0
2024-03-15 12:20:00+00:00,2024-03-15 12:20:00+00:00,1,10.0
2024-03-15 13:10:00+00:00,2024-03-15 13:10:00+00:00,1,10.0
2024-03-15 14:00:00+00:00,2024-03-15 14:20:00+00:00,3,30.0
2024-03-15 15:10:00+00:00,2024-03-15 15:10:00+00:00,1,10.0
2024-03-15 15:30:00+00:00,2024-03-15 15:40:00+00:00,2,20.0
2024-03-15 16:00:00+00:00,2024-03-16 07:20:00+00:00,93,930.0
2024-03-16 09:20:00+00:00,2024-03-16 09:20:00+00:00,1,10.0
2024-03-16 09:40:00+00:00,2024-03-16 09:40:00+00:00,1,10.0
2024-03-16 10:10:00+00:00,2024-03-16 10:10:00+00:00,1,10.0
2024-03-16 12:10:00+00:00,2024-03-16 14:10:00+00:00,13,130.0
2024-03-16 14:40:00+00:00,2024-03-17 06:40:00+00:00,97,970.0
2024-03-17 09:40:00+00:00,2024-03-17 12:00:00+00:00,15,150.0
2024-03-17 12:20:00+00:00,2024-03-17 13:20:00+00:00,7,70.0
2024-03-17 13:40:00+00:00,2024-03-17 13:40:00+00:00,1,10.0
2024-03-17 14:00:00+00:00,2024-03-18 08:50:00+00:00,114,1140.0
2024-03-18 09:10:00+00:00,2024-03-18 09:10:00+00:00,1,10.0
2024-03-18 09:40:00+00:00,2024-03-18 09:40:00+00:00,1,10.0
2024-03-18 11:50:00+00:00,2024-03-18 12:00:00+00:00,2,20.0
2024-03-18 14:40:00+00:00,2024-03-18 14:50:00+00:00,2,20.0
2024-03-18 15:10:00+00:00,2024-03-18 15:10:00+00:00,1,10.0
2024-03-18 15:30:00+00:00,2024-03-18 15:30:00+00:00,1,10.0
2024-03-18 15:50:00+00:00,2024-03-18 15:50:00+00:00,1,10.0
2024-03-18 16:10:00+00:00,2024-03-19 08:00:00+00:00,96,960.0
2024-03-19 08:30:00+00:00,2024-03-19 09:20:00+00:00,6,60.0
2024-03-19 14:50:00+00:00,2024-03-20 06:20:00+00:00,94,940.0
2024-03-20 09:30:00+00:00,2024-03-20 14:10:00+00:00,29,290.0
2024-03-20 14:40:00+00:00,2024-03-21 07:10:00+00:00,100,1000.0
2024-03-21 07:40:00+00:00,2024-03-21 07:40:00+00:00,1,10.0
2024-03-21 08:30:00+00:00,2024-03-21 08:30:00+00:00,1,10.0
2024-03-21 10:30:00+00:00,2024-03-21 13:40:00+00:00,20,200.0
2024-03-21 14:10:00+00:00,2024-03-21 15:00:00+00:00,6,60.0
2024-03-21 15:20:00+00:00,2024-03-22 08:00:00+00:00,101,1010.0
2024-03-22 08:20:00+00:00,2024-03-22 08:20:00+00:00,1,10.0
2024-03-22 11:40:00+00:00,2024-03-22 12:00:00+00:00,3,30.0
2024-03-22 12:30:00+00:00,2024-03-22 13:40:00+00:00,8,80.0
2024-03-22 14:00:00+00:00,2024-03-22 14:10:00+00:00,2,20.0
2024-03-22 14:30:00+00:00,2024-03-22 14:40:00+00:00,2,20.0
2024-03-22 15:00:00+00:00,2024-03-22 15:50:00+00:00,6,60.0
2024-03-22 16:10:00+00:00,2024-03-23 08:00:00+00:00,96,960.0
2024-03-23 08:50:00+00:00,2024-03-23 08:50:00+00:00,1,10.0
2024-03-23 10:50:00+00:00,2024-03-23 10:50:00+00:00,1,10.0
2024-03-23 12:50:00+00:00,2024-03-23 13:20:00+00:00,4,40.0
2024-03-23 14:00:00+00:00,2024-03-23 15:50:00+00:00,12,120.0
2024-03-23 16:10:00+00:00,2024-03-24 07:20:00+00:00,92,920.0
2024-03-24 07:40:00+00:00,2024-03-24 08:20:00+00:00,5,50.0
2024-03-24 09:10:00+00:00,2024-03-24 09:20:00+00:00,2,20.0
2024-03-24 09:40:00+00:00,2024-03-24 09:50:00+00:00,2,20.0
2024-03-24 10:10:00+00:00,2024-03-24 10:20:00+00:00,2,20.0
2024-03-24 11:30:00+00:00,2024-03-24 11:30:00+00:00,1,10.0
2024-03-24 13:40:00+00:00,2024-03-24 15:00:00+00:00,9,90.0
2024-03-24 15:20:00+00:00,2024-03-25 06:00:00+00:00,89,890.0
2024-03-25 06:20:00+00:00,2024-03-25 06:20:00+00:00,1,10.0
2024-03-25 09:30:00+00:00,2024-03-26 06:10:00+00:00,125,1250.0
2024-03-26 06:30:00+00:00,2024-03-26 07:10:00+00:00,5,50.0
2024-03-26 07:30:00+00:00,2024-03-26 07:30:00+00:00,1,10.0
2024-03-26 10:50:00+00:00,2024-03-26 10:50:00+00:00,1,10.0
2024-03-26 12:30:00+00:00,2024-03-27 06:30:00+00:00,109,1090.0
2024-03-27 06:50:00+00:00,2024-03-27 06:50:00+00:00,1,10.0
2024-03-27 07:10:00+00:00,2024-03-27 07:10:00+00:00,1,10.0
2024-03-27 07:30:00+00:00,2024-03-27 07:30:00+00:00,1,10.0
2024-03-27 09:10:00+00:00,2024-03-27 09:10:00+00:00,1,10.0
2024-03-27 12:30:00+00:00,2024-03-28 05:50:00+00:00,105,1050.0
2024-03-28 06:20:00+00:00,2024-03-28 06:40:00+00:00,3,30.0
2024-03-28 07:00:00+00:00,2024-03-28 09:40:00+00:00,17,170.0
2024-03-28 11:40:00+00:00,2024-03-28 11:40:00+00:00,1,10.0
2024-03-28 15:10:00+00:00,2024-03-28 15:10:00+00:00,1,10.0
2024-03-28 15:30:00+00:00,2024-03-29 09:10:00+00:00,107,1070.0
2024-03-29 09:30:00+00:00,2024-03-29 09:40:00+00:00,2,20.0
2024-03-29 10:30:00+00:00,2024-03-29 10:30:00+00:00,1,10.0
2024-03-29 11:00:00+00:00,2024-03-29 11:00:00+00:00,1,10.0
2024-03-29 11:20:00+00:00,2024-03-29 12:00:00+00:00,5,50.0
2024-03-29 12:20:00+00:00,2024-03-29 13:20:00+00:00,7,70.0
2024-03-29 13:40:00+00:00,2024-03-29 13:50:00+00:00,2,20.0
2024-03-29 14:10:00+00:00,2024-03-29 14:10:00+00:00,1,10.0
2024-03-29 14:30:00+00:00,2024-03-29 14:30:00+00:00,1,10.0
2024-03-29 14:50:00+00:00,2024-03-30 08:20:00+00:00,106,1060.0
2024-03-30 08:40:00+00:00,2024-03-30 08:40:00+00:00,1,10.0
2024-03-30 09:00:00+00:00,2024-03-30 09:10:00+00:00,2,20.0
2024-03-30 11:20:00+00:00,2024-03-30 11:20:00+00:00,1,10.0
2024-03-30 11:50:00+00:00,2024-03-30 11:50:00+00:00,1,10.0
2024-03-30 12:10:00+00:00,2024-03-30 12:30:00+00:00,3,30.0
2024-03-30 12:50:00+00:00,2024-03-30 13:30:00+00:00,5,50.0
2024-03-30 13:50:00+00:00,2024-03-30 13:50:00+00:00,1,10.0
2024-03-30 14:20:00+00:00,2024-03-30 14:20:00+00:00,1,10.0
2024-03-30 14:40:00+00:00,2024-03-30 14:40:00+00:00,1,10.0
2024-03-30 15:00:00+00:00,2024-03-30 15:00:00+00:00,1,10.0
2024-03-30 15:20:00+00:00,2024-03-31 06:50:00+00:00,94,940.0
2024-03-31 07:10:00+00:00,2024-03-31 07:10:00+00:00,1,10.0
2024-03-31 09:40:00+00:00,2024-03-31 15:30:00+00:00,36,360.0
2024-03-31 15:50:00+00:00,2024-03-31 15:50:00+00:00,1,10.0
2024-03-31 16:10:00+00:00,2024-04-01 08:40:00+00:00,100,1000.0
2024-04-01 10:20:00+00:00,2024-04-01 10:20:00+00:00,1,10.0
2024-04-01 10:50:00+00:00,2024-04-01 11:50:00+00:00,7,70.0
2024-04-01 14:10:00+00:00,2024-04-01 14:10:00+00:00,1,10.0
2024-04-01 14:30:00+00:00,2024-04-01 14:30:00+00:00,1,10.0
2024-04-01 14:50:00+00:00,2024-04-01 15:30:00+00:00,5,50.0
2024-04-01 15:50:00+00:00,2024-04-01 16:00:00+00:00,2,20.0
2024-04-01 16:20:00+00:00,2024-04-02 07:30:00+00:00,92,920.0
2024-04-02 07:50:00+00:00,2024-04-02 08:00:00+00:00,2,20.0
2024-04-02 08:50:00+00:00,2024-04-02 09:00:00+00:00,2,20.0
2024-04-02 11:00:00+00:00,2024-04-02 11:00:00+00:00,1,10.0
2024-04-02 13:20:00+00:00,2024-04-03 07:20:00+00:00,109,1090.0
2024-04-03 07:40:00+00:00,2024-04-03 07:40:00+00:00,1,10.0
2024-04-03 10:30:00+00:00,2024-04-03 11:10:00+00:00,5,50.0
2024-04-03 12:00:00+00:00,2024-04-03 12:30:00+00:00,4,40.0
2024-04-03 12:50:00+00:00,2024-04-03 12:50:00+00:00,1,10.0
2024-04-03 13:10:00+00:00,2024-04-03 13:20:00+00:00,2,20.0
2024-04-03 13:40:00+00:00,2024-04-03 22:40:00+00:00,55,550.0
2024-04-03 23:00:00+00:00,2024-04-04 08:10:00+00:00,56,560.0
2024-04-04 08:30:00+00:00,2024-04-04 10:10:00+00:00,11,110.0
2024-04-04 10:40:00+00:00,2024-04-04 12:20:00+00:00,11,110.0
2024-04-04 13:00:00+00:00,2024-04-04 13:00:00+00:00,1,10.0
2024-04-04 13:20:00+00:00,2024-04-04 13:20:00+00:00,1,10.0
2024-04-04 14:40:00+00:00,2024-04-04 14:40:00+00:00,1,10.0
2024-04-04 15:00:00+00:00,2024-04-04 15:00:00+00:00,1,10.0
2024-04-04 15:30:00+00:00,2024-04-04 15:30:00+00:00,1,10.0
2024-04-04 15:50:00+00:00,2024-04-04 16:40:00+00:00,6,60.0
2024-04-04 17:00:00+00:00,2024-04-05 06:40:00+00:00,83,830.0
2024-04-05 10:00:00+00:00,2024-04-05 15:10:00+00:00,32,320.0
2024-04-05 15:30:00+00:00,2024-04-05 15:40:00+00:00,2,20.0
2024-04-05 16:00:00+00:00,2024-04-06 06:00:00+00:00,85,850.0
2024-04-06 09:10:00+00:00,2024-04-06 15:30:00+00:00,39,390.0
2024-04-06 15:50:00+00:00,2024-04-07 06:20:00+00:00,88,880.0
2024-04-07 08:10:00+00:00,2024-04-07 08:20:00+00:00,2,20.0
2024-04-07 10:20:00+00:00,2024-04-08 06:00:00+00:00,119,1190.0
2024-04-08 09:00:00+00:00,2024-04-08 14:40:00+00:00,35,350.0
2024-04-08 15:00:00+00:00,2024-04-09 06:50:00+00:00,96,960.0
2024-04-09 07:10:00+00:00,2024-04-09 07:20:00+00:00,2,20.0
2024-04-09 07:40:00+00:00,2024-04-09 08:50:00+00:00,8,80.0
2024-04-09 09:50:00+00:00,2024-04-09 09:50:00+00:00,1,10.0
2024-04-09 10:10:00+00:00,2024-04-09 11:00:00+00:00,6,60.0
2024-04-09 11:20:00+00:00,2024-04-09 12:10:00+00:00,6,60.0
2024-04-09 12:50:00+00:00,2024-04-09 12:50:00+00:00,1,10.0
2024-04-09 13:20:00+00:00,2024-04-09 13:20:00+00:00,1,10.0
2024-04-09 15:20:00+00:00,2024-04-09 15:20:00+00:00,1,10.0
2024-04-09 15:40:00+00:00,2024-04-09 16:00:00+00:00,3,30.0
2024-04-09 16:20:00+00:00,2024-04-10 06:10:00+00:00,84,840.0
2024-04-10 06:30:00+00:00,2024-04-10 06:30:00+00:00,1,10.0
2024-04-10 08:40:00+00:00,2024-04-10 10:30:00+00:00,12,120.0
2024-04-10 11:10:00+00:00,2024-04-10 11:50:00+00:00,5,50.0
2024-04-10 12:10:00+00:00,2024-04-10 12:10:00+00:00,1,10.0
2024-04-10 12:30:00+00:00,2024-04-10 12:30:00+00:00,1,10.0
2024-04-10 13:00:00+00:00,2024-04-10 13:00:00+00:00,1,10.0
2024-04-10 13:20:00+00:00,2024-04-11 05:50:00+00:00,100,1000.0
2024-04-11 09:00:00+00:00,2024-04-11 21:30:00+00:00,76,760.0
2024-04-11 21:50:00+00:00,2024-04-12 05:50:00+00:00,49,490.0
2024-04-12 09:00:00+00:00,2024-04-12 10:40:00+00:00,11,110.0
2024-04-12 11:30:00+00:00,2024-04-12 16:00:00+00:00,28,280.0
2024-04-12 16:20:00+00:00,2024-04-13 05:50:00+00:00,82,820.0
2024-04-13 06:10:00+00:00,2024-04-13 06:10:00+00:00,1,10.0
2024-04-13 09:00:00+00:00,2024-04-14 06:10:00+00:00,128,1280.0
2024-04-14 08:50:00+00:00,2024-04-14 14:40:00+00:00,36,360.0
2024-04-14 15:30:00+00:00,2024-04-14 16:30:00+00:00,7,70.0
2024-04-14 16:50:00+00:00,2024-04-15 06:00:00+00:00,80,800.0
2024-04-15 06:30:00+00:00,2024-04-15 06:30:00+00:00,1,10.0
2024-04-15 06:50:00+00:00,2024-04-15 07:00:00+00:00,2,20.0
2024-04-15 10:00:00+00:00,2024-04-15 13:00:00+00:00,19,190.0
2024-04-15 13:20:00+00:00,2024-04-16 05:50:00+00:00,100,1000.0
2024-04-16 06:10:00+00:00,2024-04-16 06:10:00+00:00,1,10.0
2024-04-16 07:10:00+00:00,2024-04-16 07:10:00+00:00,1,10.0
2024-04-16 07:30:00+00:00,2024-04-16 08:00:00+00:00,4,40.0
2024-04-16 08:20:00+00:00,2024-04-16 09:40:00+00:00,9,90.0
2024-04-16 13:50:00+00:00,2024-04-16 14:10:00+00:00,3,30.0
2024-04-16 14:30:00+00:00,2024-04-16 14:30:00+00:00,1,10.0
2024-04-16 14:50:00+00:00,2024-04-17 06:10:00+00:00,93,930.0
2024-04-17 09:50:00+00:00,2024-04-17 09:50:00+00:00,1,10.0
2024-04-17 11:00:00+00:00,2024-04-18 06:10:00+00:00,116,1160.0
2024-04-18 06:50:00+00:00,2024-04-18 06:50:00+00:00,1,10.0
2024-04-18 07:10:00+00:00,2024-04-18 07:10:00+00:00,1,10.0
2024-04-18 07:30:00+00:00,2024-04-18 07:40:00+00:00,2,20.0
2024-04-18 08:00:00+00:00,2024-04-18 08:00:00+00:00,1,10.0
2024-04-18 08:40:00+00:00,2024-04-18 08:50:00+00:00,2,20.0
2024-04-18 09:40:00+00:00,2024-04-18 09:40:00+00:00,1,10.0
2024-04-18 12:00:00+00:00,2024-04-19 10:30:00+00:00,136,1360.0
2024-04-19 10:50:00+00:00,2024-04-19 10:50:00+00:00,1,10.0
2024-04-19 11:10:00+00:00,2024-04-19 11:10:00+00:00,1,10.0
2024-04-19 13:00:00+00:00,2024-04-19 13:00:00+00:00,1,10.0
2024-04-19 13:20:00+00:00,2024-04-19 13:40:00+00:00,3,30.0
2024-04-19 14:00:00+00:00,2024-04-19 14:00:00+00:00,1,10.0
2024-04-19 15:30:00+00:00,2024-04-19 15:30:00+00:00,1,10.0
2024-04-19 16:30:00+00:00,2024-04-19 16:30:00+00:00,1,10.0
2024-04-19 17:10:00+00:00,2024-04-20 06:00:00+00:00,78,780.0
2024-04-20 08:30:00+00:00,2024-04-20 10:40:00+00:00,14,140.0
2024-04-20 11:10:00+00:00,2024-04-20 12:00:00+00:00,6,60.0
2024-04-20 12:30:00+00:00,2024-04-20 16:30:00+00:00,25,250.0
2024-04-20 16:50:00+00:00,2024-04-21 06:30:00+00:00,83,830.0
2024-04-21 06:50:00+00:00,2024-04-21 06:50:00+00:00,1,10.0
2024-04-21 07:10:00+00:00,2024-04-21 07:20:00+00:00,2,20.0
2024-04-21 07:40:00+00:00,2024-04-21 07:50:00+00:00,2,20.0
2024-04-21 08:20:00+00:00,2024-04-21 08:20:00+00:00,1,10.0
2024-04-21 08:40:00+00:00,2024-04-21 09:00:00+00:00,3,30.0
2024-04-21 09:20:00+00:00,2024-04-21 09:50:00+00:00,4,40.0
2024-04-21 12:10:00+00:00,2024-04-21 12:10:00+00:00,1,10.0
2024-04-21 14:50:00+00:00,2024-04-21 14:50:00+00:00,1,10.0
2024-04-21 16:20:00+00:00,2024-04-21 16:20:00+00:00,1,10.0
2024-04-21 16:40:00+00:00,2024-04-22 05:50:00+00:00,80,800.0
2024-04-22 08:50:00+00:00,2024-04-22 15:50:00+00:00,43,430.0
2024-04-22 16:10:00+00:00,2024-04-23 05:40:00+00:00,82,820.0
2024-04-23 08:30:00+00:00,2024-04-24 05:40:00+00:00,128,1280.0
2024-04-24 10:30:00+00:00,2024-04-24 16:40:00+00:00,38,380.0
2024-04-24 17:10:00+00:00,2024-04-25 06:40:00+00:00,82,820.0
2024-04-25 07:00:00+00:00,2024-04-25 07:00:00+00:00,1,10.0
2024-04-25 07:20:00+00:00,2024-04-25 07:20:00+00:00,1,10.0
2024-04-25 10:10:00+00:00,2024-04-26 05:50:00+00:00,119,1190.0
2024-04-26 06:50:00+00:00,2024-04-26 06:50:00+00:00,1,10.0
2024-04-26 08:30:00+00:00,2024-04-26 08:30:00+00:00,1,10.0
2024-04-26 10:00:00+00:00,2024-04-26 14:00:00+00:00,25,250.0
2024-04-26 14:30:00+00:00,2024-04-27 05:20:00+00:00,90,900.0
2024-04-27 05:50:00+00:00,2024-04-27 06:00:00+00:00,2,20.0
2024-04-27 06:20:00+00:00,2024-04-27 06:20:00+00:00,1,10.0
2024-04-27 08:30:00+00:00,2024-04-27 14:10:00+00:00,35,350.0
2024-04-27 14:30:00+00:00,2024-04-27 14:30:00+00:00,1,10.0
2024-04-27 15:00:00+00:00,2024-04-27 15:00:00+00:00,1,10.0
2024-04-27 15:20:00+00:00,2024-04-27 15:20:00+00:00,1,10.0
2024-04-27 16:20:00+00:00,2024-04-27 16:50:00+00:00,4,40.0
2024-04-27 17:10:00+00:00,2024-04-28 06:40:00+00:00,82,820.0
2024-04-28 08:00:00+00:00,2024-04-28 08:00:00+00:00,1,10.0
2024-04-28 08:30:00+00:00,2024-04-28 08:30:00+00:00,1,10.0
2024-04-28 11:30:00+00:00,2024-04-28 14:00:00+00:00,16,160.0
2024-04-28 14:40:00+00:00,2024-04-28 15:20:00+00:00,5,50.0
2024-04-28 15:40:00+00:00,2024-04-29 06:10:00+00:00,88,880.0
2024-04-29 06:50:00+00:00,2024-04-29 06:50:00+00:00,1,10.0
2024-04-29 10:10:00+00:00,2024-04-29 15:40:00+00:00,34,340.0
2024-04-29 16:00:00+00:00,2024-04-29 16:30:00+00:00,4,40.0
2024-04-29 16:50:00+00:00,2024-04-30 05:50:00+00:00,79,790.0
2024-04-30 09:00:00+00:00,2024-04-30 15:30:00+00:00,40,400.0
2024-04-30 15:50:00+00:00,2024-05-01 05:30:00+00:00,83,830.0
2024-05-01 08:00:00+00:00,2024-05-01 17:10:00+00:00,56,560.0
2024-05-01 17:30:00+00:00,2024-05-02 05:30:00+00:00,73,730.0
2024-05-02 08:20:00+00:00,2024-05-02 14:00:00+00:00,35,350.0
2024-05-02 14:20:00+00:00,2024-05-03 06:00:00+00:00,95,950.0
2024-05-03 06:20:00+00:00,2024-05-03 06:30:00+00:00,2,20.0
2024-05-03 06:50:00+00:00,2024-05-03 07:00:00+00:00,2,20.0
2024-05-03 07:20:00+00:00,2024-05-03 07:20:00+00:00,1,10.0
2024-05-03 07:40:00+00:00,2024-05-03 08:20:00+00:00,5,50.0
2024-05-03 08:40:00+00:00,2024-05-03 08:40:00+00:00,1,10.0
2024-05-03 09:40:00+00:00,2024-05-03 09:40:00+00:00,1,10.0
2024-05-03 11:10:00+00:00,2024-05-03 11:20:00+00:00,2,20.0
2024-05-03 11:40:00+00:00,2024-05-03 11:40:00+00:00,1,10.0
2024-05-03 12:10:00+00:00,2024-05-03 12:20:00+00:00,2,20.0
2024-05-03 15:00:00+00:00,2024-05-03 15:40:00+00:00,5,50.0
2024-05-03 16:00:00+00:00,2024-05-03 16:20:00+00:00,3,30.0
2024-05-03 16:40:00+00:00,2024-05-03 16:40:00+00:00,1,10.0
2024-05-03 17:00:00+00:00,2024-05-04 05:10:00+00:00,74,740.0
2024-05-04 05:50:00+00:00,2024-05-04 06:20:00+00:00,4,40.0
2024-05-04 07:50:00+00:00,2024-05-04 07:50:00+00:00,1,10.0
2024-05-04 10:20:00+00:00,2024-05-04 10:20:00+00:00,1,10.0
2024-05-04 10:40:00+00:00,2024-05-04 10:50:00+00:00,2,20.0
2024-05-04 11:50:00+00:00,2024-05-04 13:40:00+00:00,12,120.0
2024-05-04 14:10:00+00:00,2024-05-04 14:10:00+00:00,1,10.0
2024-05-04 14:30:00+00:00,2024-05-05 06:10:00+00:00,95,950.0
2024-05-05 06:30:00+00:00,2024-05-05 06:30:00+00:00,1,10.0
2024-05-05 08:40:00+00:00,2024-05-05 08:40:00+00:00,1,10.0
2024-05-05 09:50:00+00:00,2024-05-05 09:50:00+00:00,1,10.0
2024-05-05 10:30:00+00:00,2024-05-06 06:50:00+00:00,123,1230.0
2024-05-06 07:10:00+00:00,2024-05-06 07:10:00+00:00,1,10.0
2024-05-06 07:30:00+00:00,2024-05-06 08:10:00+00:00,5,50.0
2024-05-06 08:40:00+00:00,2024-05-06 08:40:00+00:00,1,10.0
2024-05-06 09:10:00+00:00,2024-05-06 09:20:00+00:00,2,20.0
2024-05-06 10:30:00+00:00,2024-05-06 10:40:00+00:00,2,20.0
2024-05-06 11:00:00+00:00,2024-05-06 11:00:00+00:00,1,10.0
2024-05-06 11:40:00+00:00,2024-05-06 12:50:00+00:00,8,80.0
2024-05-06 13:50:00+00:00,2024-05-06 14:10:00+00:00,3,30.0
2024-05-06 14:30:00+00:00,2024-05-06 15:10:00+00:00,5,50.0
2024-05-06 15:30:00+00:00,2024-05-07 07:00:00+00:00,94,940.0
2024-05-07 07:30:00+00:00,2024-05-07 07:30:00+00:00,1,10.0
